sentence,labels
Gucci mane on a bitch,1
Gudnight keep that pussy tight,1
"Guess who just got an apartment in downtown Columbus? That's right bitch you guessed it, this guy.",1
Guess who's a little bitch? http://t.co/Hl6SwLYGfV,1
Gum drop looking bitch commenting on peoples looks,1
"Guy tweets: I wanna eat some pussy

Follower replies: facts! 

Girl tweets: I wanna suck some dick

Follower replies: hoe!!!

NOT FAIR",1
Guys now and days act like they don't care because pussy is easy but that's not the only thing that matters &#128079;&#128079;&#128079;,1
Guys say bros before hoes. I say food before dudes.,1
Guys so quick to talk shit to a bitch they would kiss ass to .,1
Guys that struggle to get pussy are the main niggas that bad talk women. He could get more pussy if he can learn how to stfu and chill,1
H8 fake bitches,1
"HAHA &#8220;@BASEDNAFRICAN: ""If ANY of you bitches even THINK about attacking me in the elevator...."" http://t.co/cp2C1iQria&#8221;",1
HAHAHAHA I'm so happy that bitch just spilt all her coffee everywhere,1
"HAHAHAHAHAHA RT ""@itslostdory: 1st i stop swimmin den i fuq ur bitch""",1
"HOT ISIS SOCIAL MEDIA PHOTO: Laughing Jihadis Get Baby To Kick Severed Head &#8211; ***warning, graphic*** http://t.co/7Zr8daxNg4 #tcot #pjnet",1
"HYSTERICAL!! Calling BHO a monkey! #NorthKorea &lt; may be a bunch of assholes, but that comment made me belly laugh!!!",1
Ha bill bellicheck wouldnt give an interview what a pussy!!!! Hey bill karmas a bitch!!!!!!!!,1
Ha bitch,1
Ha dat bitch in jail,1
Ha.. Who can get the pussy quicker these days,1
Ha.. yous a lonely hoe,1
Had to block that bitch. Soooo annoying&#128530;,1
Had to change my shit up on u hoes,1
Had to do another phone sweep! aka delete these hoes from my contacts,1
Had to get that hoe shit off my TL,1
Had to touch a yung nicca up real quicc last nite &#128514;&#128514;,1
Had yo main bitch gettin high..,1
Hah a big LOL to all the tacky faggots,1
Haha I'll shoot you and that bitch I guess my gun is bi,1
Haha Tanaka went Yankee. So sorry Bums!,1
Haha a private industry birthday is needed to all who have celebrated our bday the past month I can't wait for ours! I see you nig**s lol &#128513;,1
Haha bitch ass gucci,1
"Haha i call my girl a bitch, only cuz she calls me one &#128540;",1
Haha macklemoore was just on my ferry boat bitches. That black caddy !,1
"Haha niggah @Mig_uel04 gave up , can't keep up with me &#128540; loser !",1
Hahah its funny how all the little dumb hoes want to follow you nigga just to be all up in your ass like bitch the fuck you kreepen fo?,1
Hahaha I see you niggah &#128064;&#128517;,1
Hahaha I'm fucking weak! RT @ImDaddyTho_: He used to abuse this pussy ...... Lmfao,1
Hahaha high school what a joke more like fake bitches an dumb niggas gather here,1
Hahahaa so people can't parent differently...? Twitter is fuckin trash ahahahha http://t.co/b6koSBMzBz,1
"Hahahaaha my teacher just realed these thots. She said ""You need to stop acting ghetto cause its not cute""",1
Hahahaha fucking pussies @kevinlove @KingJames @cavs,1
Hahahaha manziel is a faggot and the browns will ruin him. Win win for me,1
Hahahahaa fuckin crow looking bitch,1
"Hahahhahaa RT @PrinceBama: Your boyfriend trash ma, stop tryna convince yourself otherwise in these tweets",1
Hair pulling during sex is just a way of letting her know that her pussy is good,1
Haley was called a raghead &amp; accused of adultery and she skyrocketed in the polls. y&#8217;all think Sheheen didn&#8217;t notice that?,1
Half of yall hoes anyways. So the ones with thigh gaps get a friend without em. Have a nigga fuck yall both and ask him who got better pussy,1
Half these bitches be playin because but im far from a lamee,1
"Half these females with these twitter names like ""eat my pussy"" ain't even about that life bro..",1
Halloween is a hoe holiday,1
"Halloween's over, and bitches still playing roles.",1
Handicap sticker bitch I park where I want.,1
Hanging out with guys does not make you a hoe,1
Hanging with daney and ari today !!! &#128556;&#128556;&#128556;&#128556; my bitches !,1
Hanging with my bitches I couldn't be more happy #thegoodlife,1
Happy 18th to these main bitches!!! Take it easy on the cigs! @aqfleck @rmusshy http://t.co/aa7z9X1KUw,1
Happy Bday ya bitch you!! @Maffue,1
Happy Birthday hoe!!! I'll always love you even if we go a year without talking bc you're petty you're still my sister&#128514;&#128149;&#10084;&#65039; @_askaboutbrandy,1
Happy Birthday nigguh keep your blunts fat and your cups filled :) @BigDaddySniper,1
Happy Birthday to this fag! @OliviaLuu3,1
Happy Columbus Day! Even #BillMaher likes #cocaine and #Columbus!!! What the fuck is wrong with you #liberals? Fuckin' #moron #retards....,1
Happy Columbus Day!!! Just be glad we wasn't usin' #weavetrip to rope the sails. SERIOUSLY THO&gt; That shit would be #wigger&gt;,1
Happy Easter you dirty sons a bitches! #NFG #WGE #FindTheEggs #EggsAreInHerAss http://t.co/pNQLgWzNd3,1
Happy Friday bitches #kimorablac http://t.co/SKpKf0fGNe,1
Happy bday @wizkhalifa I love you my nigguh #livingLegend,1
Happy birthday @Anastacia_Cole I love you faggot,1
Happy birthday bitch &#128526;@THEalexflores10 http://t.co/2fBKhkQiJa,1
Happy birthday fag @collin_geer love ya,1
Happy birthday little bitch boy @Digo13Nieto &#128522;&#127881;&#127882;,1
Happy birthday nig @Khyzzer1 ! Miss your black ass &#128514;&#128526; #TU,1
Happy birthday pops aka old negro spiritual aka the man who said I was an accident. 64 never looked so&#8230; http://t.co/Igq8v6RIHH,1
Happy birthday to literally the craziest bitch I know @jdellasperanza I'm so happy I'm related to u &#128540;,1
Happy birthday to my bitch. @PaaullyM I had to tow is botch ass car... Love you cuz,1
Happy birthday to the biggest retard out there. Youre my favorite retard though @jennahnorberg happy birthday nigs,1
Happy birthday to this coon ass nigga buckcity @ThatLatsonKidd,1
Happy first day of college nigger @MorbidMermaid,1
Happy this nigga nick old I only like red bones ass is watching this.,1
Hardly ever sober bitch I party till it's over.,1
Harry must thincc I'm the bitch he can fall Bacc on ah sum &#128514;&#128557; Boi BYEEEEE &#128075;&#9995;&#9996;&#65039;,1
Harvard got the worst hoes cheerleading in America,1
Hate a bitch that's always in some mess,1
"Hate a hoe that think relationships are seasonal.. ""Winter comin, Let me get me a boyfriend"".. Sound dumb as hell..",1
"Hate aw they ""gym"" cunts in ma year, I'd rather eat like a pig and drink like I've got a problem",1
Hate dat hoe,1
Hate on what bitch http://t.co/QzTnw6cdKi,1
Hate that bitch RT @NYSAnimal Ray Donovan's wife is pissing me off,1
Hate this dyke,1
Hate when I'm in a girl city call her then she call back after I'm on the plane bitch FOH,1
Hate when bitches get boyfriends then forget all about you like you wasn't there before they got together,1
"Hate when bitches talk like they rey fuck your brains out then be like ""im just filrting"" lmao fuck u bitch",1
"Hate when bitches tryna put you in the friendzone...bitch I'm tryna score, put me in the end-zone",1
Hate when bitches with long hair decide to get a haircut. Nothin good ever comes out of that,1
Hate when hoes try to lead u on naw like lil bitch im coool,1
Hate when my hoes get out here an start actin single smh. #DezHoesAintLoyal @bbuff30 @SophieFairman1,1
Hating on me? Then bitch what's good?,1
Hats off to all hoodrat chicks from the ghetto who have anxiety attacks at formal events,1
Have you Eva asked a nicca where dey got sum fake designer frm,1
Have you ever slapped a bitch for giving you a big hickey #wiggy #wiggy #wiggy,1
"Have you ever thought a bitch was wet as fuck, but woke up the next morning &amp; realized that she was just on her period?",1
"Have you heard &#8216;guala shit Featuring: chase-da-doe,r.o.m.e.,and the boy big&#8217; by Joseph Chase Rinche on #SoundCloud? https://t.co/OOGNA1zNcR",1
Haven't talked to my bitch in a while lol. @RynoLewis,1
"Having ""them hoes"" gets old, well it has gotten old already.",1
"Having a 'new boyfriend' every month doesn't mean you're gorgeous.... It means you're easy, and retarded.",1
Having a bitch ain't goofy. Having bitch dat ain't loyal is,1
Having a bitch come in handy during times like this &#128533;,1
"Having hoes not cool, That one will be better than all them thots",1
Having sex with a guy wont keep him around for you dumb hoes who think that. Theres plenty pussy. Just gotta have a guy who wont give in,1
"Having spent the whole of catching fire telling the bitch next to me to put her phone away, I am now battling the masses so I can buy milk",1
Hayfever is a cunt,1
Hazel e looks like a bird... Her and kaep prolly related by nose and shit,1
He a hoe fa that RT @AC_Hussle: Incredible vagina is rarely ever attached to an incredible woman. God has a weird sense of humor.,1
"He ain't shit girl, &#128175;he a bitch made nigga !",1
"He be like ""bitch dontouch my braids""",1
He better choose up cuz ain't No Bitch checcin a nigga that she don't Fw for being wit other bitches...that don't even sound right &#9995;&#128514;&#128564;,1
He bring the hoes out on twitter nigga got magical powers RT @thisisyoungdj: Who is @DJZeeti?,1
He called me a bitch. And he said he was changing? Do you call that changing? I don't think so. How about you go fuck yourself. #pissed,1
He called me just to say he was deleting my number.... bitch please.,1
"He could be right... any hoe they had in the 11wd, niggas from the hood RAN thru em....",1
He did dat headband shit on purpose .. Now the whole spurs team fuckin up lookin at this weird lookin nicca,1
"He died for a reason RT @ShyThugg: ""@viaNAWF: I didn't follow you back cuz you fat, bitch. Foh large hoe."" Jesus ain't pleased fam",1
He does! Lmao RT @BreesInDaCut: Sean Payton been had hoes RT @MrPOONsoaker: Lol http://t.co/pTD5rApZtD,1
"He doesnt like you, ya stupid bitch. He likes ur vag. Idiot haha. #goingtogethurtagain",1
He don't even follow his bitch &#128514;,1
"He got Channing Tatum as his bitch,I'm out",1
He got a cousin named jason that rock da Gary Payton....now da same triflin' bitches an HIV patient,1
He got hoes for sell! Shop with him! #lmfao #TrekGang http://t.co/iuCM6OEVy3,1
He has hickeys on him an its like yeah bitches that's mine and he's like not even trying to hide them. Makes me feel good about life.,1
"He hit me with "" if I tell you who I'm fucking you can't say shit bitch, but her head game on point "" #RNS",1
He is really on my line singing negro spirituals..!!,1
He lucky he got a bitch that knows how to cook &amp;&amp; clean &amp; wash everything,1
"He needs too! We win titles when he smacks hoes! RT @mnymknmich: Big Ben gone smack ""another"" hoe after this lost &#128514;&#128514;&#128514; sorry @VonshayeB",1
He only favorites your tweet about him to keep his other hoes happy,1
He prolly gone laugh n say this bitch crazy &#128514;&#128514;,1
He pussy whipped without getting the pussy #RARE &#8220;@iTakeOverTLs: @PAPER_CHAYSIN Lmao he gotta snap out of it&#8221;,1
He run his mouth just like a bitch I had to cut em off,1
He said bitch boy &#128514;,1
He said get up bitch... That's not PG #FROhorsemen,1
He said soul patch bitch ..!!! Lmaoooo,1
He said that bitch look like a praying mantis tho ctfu,1
"He said we gon be paying a bitch rent, I'm not even tryna buy her an extra sweet and sour sauce at McDonalds",1
He sound like a bitch,1
He trash in concert anyways. RT @akelvoneal: Dude y'all fraud as hell if y'all go to J.Cole concert and you don't fw his music.,1
He was talking about I'm on one lol. How was that even possible when I was on a cruise ship with no phone service negro?,1
He went and got that bitch!!,1
He's a bitch.,1
"He's bitch keep looking at me

She choosing or nah?",1
He's going to be someone's bitch &#8220;@_Griot_: He bought to catch hell in cell block D. They fuck up men who are rapist and child molesters.&#8221;,1
He's like 30 something year old talking back to my mom &amp; taking my uncles truck without permission like bitch you need to fucken relax !,1
He's making sure if it's ok for the bitches http://t.co/wE7OBTKetB,1
Headed straight to the top bitch.,1
Heard I fuck with them bitches &#128530;&#128545;&#128074;&#128080;&#9996;&#65039; Now you mad tripping &#128581;&#128554;&#9996;&#65039;,1
Heard some good news today and all I gotta say is karma is a bitch &#128521;&#128139;&#9996;&#65039;,1
Heard that bitch gtta thang for them boss niggas,1
"Heard them haters talking, I heard them bitches fucking.. I must be doing something right",1
Heard you gotta new bitch. See ya postin' up thinkin' that it's making me sick.,1
Heartless ass niggah,1
Heartless ass niggah &#128513; but who isn't now Adays ?,1
Heat bitches!!!!!!!!!!!,1
"Heeellllooo ""@__AyooBreezy: If a bitch keep hitting your nigga phone... It's because he's still entertaining her &#128175;""",1
Helga was a bitch.... And for what reason.? #HeyArnold,1
Hell I believe you too!RT @DaRealQuitaM: @VonshayeB lol I still look good I'm smaller than half these hoes,1
Hell naw we don't fuck wit no phonies you can tell yo bitch we some young rich homies!,1
Hell yeah that bitch gon' go ham,1
"Hell yuhh they hit haha s/o ma nigga,
gmula! Cheweing one takes a chug, then sniffey",1
Hella hoes,1
"Hello October, you irrelevant bitch you no worries November coming &#128076;",1
"Hello new followers. I am anime loving nigger who is too poor to afford a laptop, resulting in being a mw3 theater player for Darth.",1
"Hello, and to them bitches!!!!! ""@WitHaPrettyface: I just want him to keep them lies to his self..&#128524;&#128080;""",1
Help me speed up the process of fucking your bitch..feel me?,1
Her pussy clean but she dance dirty..,1
Her pussy so good like I left something,1
Her pussy sweeter then some fresh fruit &#128527; she gushin I drink the best juice &#128166;,1
Her pussy wet I call it Fiji water,1
"Here I go! Welcome to the titty show. Typa ass i see in a video. When I fuck, nut in you like a silly hoe. http://t.co/MsFzie1MAE",1
Here some kimora boobies for you &#128139; &#128298; this is how unlock before I slice a bitch. #kimorablac&#8230; http://t.co/xGb0Th91LJ,1
Here this bitch go ... Lol,1
Here this nigga go RT @ZigzagsxKush: Damn dark skinned hoes be havin all that ass but be lookin like pokemons &#128553;&#128555;,1
Here we go this fat bitch started talking and now will never stop,1
Here yall hoes go dicc ridin&amp; shit,1
Heres a thought you dont have a valentine bc your a mean ugly bitch haha,1
"Hey @RSherman_25 you're a nigger #racismisaliveandwellbro , learn from other blacks in the league on how to conduct yourself",1
Hey @ups dis angry white man @thatUPSdude called me a nigger when I didn't answer da door on time. He ain't fit to be delivering pizzas,1
Hey Okrah... Just wake up already. You already know Bammy and Moochie are in it for the commies. Stop with the racist whitey hate crap.,1
Hey bitch..Adam showed up..bring more beer.,1
Hey bitches I'll be in IC tonight so dial the digits &#128527;,1
Hey ladies can i ask you a question ? Why do yall niggas be so fkn LAME ! It be the baddest bitches wit the LAMEST niggas,1
Hey morons at #foxnews and #foxandfriends was it political when Bush raised terror threat right before the election? LMAO at u #teabaggers,1
Hey my folk. This nigger loving Jew boy @Deuterostomes asked if I was making death threats against his goat fucking people. Fuck him.,1
"Hey, people bird watching, you do realize there&#8217;s like, hundreds, literally hundreds of free pictures of boobs on the Internet, right?",1
"Hey, you, bitch in the mini-van. Stop riding my ass. You have no power in your vehicle, just stop already.",1
"Hey. 

Aside.

This was my graduation cap. Like fuck you, bitch, Detroit What. http://t.co/fvNpE7ukn7",1
"Hey. @BarackObama. Don't be like a stupid white bitch in some horror movie asks #America to hide from #ISIS behind some chainsaws. M,kay?",1
Hidey hidey hoe http://t.co/39fPSgB7hk,1
High school is tough for everyone. Grow the fuck up and stop being a little bitch. That should be a tag line for my new speaking tour,1
"High then a bitch of them bong rips, steady smoking 11 g's with my nigga Jorge",1
High then a hoe but played it cooooool,1
High then a hoe watching wolf of Wall Street,1
High then a hoe with bitch ass Benny,1
"High then a hoe, hitting this bowl for my nigga Rick! #RIPRick",1
High thenna bitch that's y I'm tweeting,1
Higher den a bitch,1
"Highland BitchK . Them bitches stupid on Bloods , I'd fuck with Deja thoe &#128077;",1
"His big ass smile, his eyes is chink.",1
His bitch ass a hoe ass nigga prolly don't get no pussy,1
His bitch ass is the same way so it don't matter.,1
His bitch wan fuck me cuz he sneak dissin me &#128520;,1
"His boyfriend gonna be like ""You ain't make a team? I'm straight fag.
""@ZRawTaroli: ....... The rams really cut Michael Sam. Wow.""",1
His hair so cute wit his sessy face but his ex bitch liked that picture to shit like fucc it,1
Hit a bitch with a car bomb.,1
Hit his bitch I'm like shaggy I'm like no it wasn't me,1
Hit it and pass it until that pussy elastic,1
Hit me up with plans nigs,1
Hit me with plans mah nigs,1
Hit my car with another rock and I'll be all over your ass in no time bitch.,1
Hitler didn't finish it. Can u. If a nigger ur Jew confronts u in the street what then.,1
"Hittin licks, what you get outta that?
You &amp; yo boys is some pussy cats!!!",1
"Hitting women is wrong morally but bitches get raped, kidknapped.beat up, an sold to be sex slaves, when they gonna end that?",1
Hmm RT @IceJJFish: Every bitch i fucked wit is a hoe never met a real female in my life,1
"Hmm.. Ass all chunky, brain is insanity.",1
Hoe bitches act up i turn chris breezy,1
Hoes ain't wana fuck a nigga back then you but all the bitches wana fuck a nigga now,1
"Hoes all on my bandwagon, your bitch gaggin, she jet laggin. #A$AP",1
Hoes always blaming hoes for being hoes.,1
Hoes always saying niggas hoes but they be the hoes &#128175;,1
Hoes always tryna say they look like a celebrity .... NO BITCH!!! You like the other hoe that love on krenshaw sit yo basic ass down,1
Hoes and dey hoe poses,1
Hoes be bringing they friends around they nigga and they nigga end up fucking with the bitch friend and the bitch don't even kno,1
"Hoes be like ""Hoes be like""..........But they be the hoes that be like",1
Hoes be like my niggas can't have no hoes... but that how he meet yo ass!,1
"Hoes be making twerk videos. Talking bout ""just playing around"" bitch you know you was serious",1
Hoes be prayin niccas dnt kno dat background,1
Hoes get in this bitch ... Talk about irrelevant shit ... &#128514;&#128514;&#128514;,1
Hoes gon always be hoes or have they hoe ways at least.,1
"Hoes gon' be hoes, let them be.",1
Hoes gone be hoes but thats none my business !!,1
Hoes gone be hoes. #DontBeMad,1
Hoes hang wit hoes cuz dey got da same hobbies,1
Hoes respect niggas who get strait to the point I won't lead a bitch on if all I won't is crash den it will be adressed clearly#turn up,1
"Hoes thnk they ""won"" when the nigga thats ridin the fence start givin them a lil attention... what u won hoe? A wishywashy ass nigga? Oh.",1
Hoes will be hoes lol,1
Hoes will be hoes nd ratchets will be........well u know,1
"Hoes will be hoes, Monday - Saturday &amp; starting again Sunday after church services.",1
Hoes will be hoes.,1
"Hoes will put ""With ya man &#128540;"" as the location in their bio then get mad when you think they a hoe..",1
Hokis pokis bitch!,1
"Hold up lebron ain't at dwade wedding if he got uninvited for leaving Miami that's some hoe shit, see y'all so quick to call some1 brother",1
Hold up women leaving good men for some quotes they seen a nigga with no girl post on Instagram that he copied on google...u hoes crazy &#9996;&#65039;&#9996;&#65039;,1
Holder&#8217;s Justice Department Isn&#8217;t Interested in the Facts in #Ferguson http://t.co/7vH4tyPMht These race hustling bitches are DISGRACEFUL.,1
Holy fuck they some bomb ass bitches at Buc-ee's,1
"Holy fuck. White bitch with ""4 baby daddy"" straight goes ""who uses condoms anyways"" 

Bitch maybe you should so you'd stay outta the clinic!",1
Holy sheep shit I haven't been on instagram in a coons age Im seeing pictures from like 20 weeks ago haha,1
Holy shit the retard episode of Wheel of Fortune... AGAIN. Fantastic!,1
Honestly I think I would trash that young man. And I'll fuck his bitch. And I'll smack his mother. Prolly shot his ugly ass dog,1
Honestly at this point I doubt I'd fuck Miley Cyrus anymore that bitch is a mess.,1
Honestly if the most hoodiest ratchet bitch asked me to her prom I'm in dere,1
Honestly it's enough bad bitches in the universe for everyone (not including dykes),1
Honkey ass bitch tryna tell me shit.,1
Hood niggas and bitches love emojis lmfao,1
Hope y'all kno wen u eat pussy u one inch away from death.,1
Hope you find a bitch with some ass that satisfies ya needs,1
Hopefully this niggah buys my gamma 11's cause I want them,1
Horny Japanese MiLF showers and toys her soaking wet&#160;pussy http://t.co/8hrKgFyUk8,1
Horny MiLF in sexy lingerie has her old pussy pummeled by a hard&#160;dick http://t.co/QsdW8mQNSl,1
Horny cougar gets two cocks shoved in her&#160;pussy http://t.co/wYF4ew32hF,1
Horny mature babe in a kimono has her pussy fingered and&#160;fucked http://t.co/RmAMISXW5c,1
"Horse racing, bitch.",1
How I beat up the pussy http://t.co/40YiW6e2cH,1
"How I'm supposed to know you not just a butch dyke if yeen got a beard, my man?",1
"How Paul gonna pick up the ball after a score, and bitch to thevrefs and the Warriors bench without getting a T?",1
How are @terry_chappell and I supposed talk shit about @Condawg907 bitch ass now that he has a twitter?!): #confused &lt;3,1
How are you gonna be a cunt to your friends,1
How can I not take my style back from niccas when niccas was taking my style WAY before.....Preach @1future &#128175; #RNS,1
How can a woman take u serious when you're a hoe? I mean RT @BamaboyyBrandon: How can a nigga take you serious when youre a hoe? Lol like..,1
"How can dre drop it but? So much cunts will illegally download it or go on itunes to get it. Should be a fuckin hardcore cd, in shops only.",1
How can you say you don't want a nigga that's friendly but your pussy is like Casper the friendly ghost?,1
How come I won't pray but find time for a bitch,1
How could you do this to me bitch!!!,1
How could you do this to meeeeeee bitch,1
How da fucc we gone believe that you out here selling bricks wit some Dirty ass kicks nicca u ain't sellin shit!,1
How did I get stuck with the worlds biggest cunt for a sister? I just wanna set the cunt on fire and send her straight to hell,1
How do I tell this cashier that I'm tryna fuck her right in the pussy,1
How do ask a broad to JUST eat her pussy?,1
How do you bloke someone on insta?? Dumb bitch scares me,1
"How do you go to sleep at night bitch, if I'm not the one sleeping with youuu!!&#128266;",1
How do you greet your friends? &#8212; yo bitch what's up &#9829; http://t.co/012llZCmSU,1
How do you photoshop yourself and still be ugly? That's like cheating on test and still failing... Be ashamed bitch!,1
How filthy of a cunt is @DanaBashCNN to pretend that Obama threatening amnesty is not vastly more egregious than Boehner on Obamacare? #tcot,1
How he move in a room full of No's? How he stay faithful in a room full of hoes?,1
How many times you hoes look at my picture a day &#128557;&#128557;&#128557;,1
How mich time the P O P Hold It Down nigga bitch catch?,1
"How my bestf gon call me "" People "" like ima regular niggah to her now smh .",1
How she stay faithful with a room full of hoes,1
How tf you act like a bitch ?,1
How this ugly ass nigga gets more pussy than me ?,1
"How u know u dont get real life pussy. Only carin bout her enterin your DMs 
RT @J0MAEL: She can enter my DMs anytime http://t.co/nZ74WBsDBH",1
How y'all associate or even entertain that bitch ass nigga is beyond my comprehension,1
How you cry like a bitch every time me other Chiefs fans have friendly debates?????,1
How you fucc for cash but u not a hoe ???? And how I'm going to respect u if your poccets broke ??????,1
How you gone wife a bitch that let niggas lick on her head in public?,1
How you gonna use my name while you talmbout pussy tastes? lol,1
"How you just gon start some mess and try to break up that man home? For 20 racks, I'll kill that hoe for breezy fam.",1
How you like them apples you pineapple bitch?,1
How you livin hoe.,1
How you look like big bad mama but make fun of a pretty bitch wow where they do that at ? http://t.co/l7LhRuSG3n,1
How you rap but can't getcho bitch to RT ya music? Put the Mic down bro.,1
How you stay faithful in a room full of hoes? &#128549;,1
How you unblock bitches on here?,1
How's this bitch wearing high heals right now,1
How's work bitch @mdsaab1,1
"Hugh Heffner gonna be on Life Support, STILL gettin pussy",1
Hugh Hefner has lived the life that most of us men only dream of. The man is 88 and still gettin all the pussy he wants.,1
Hull all yuh mudda cunt RT @FCBarcelona: Six strikers set for The Clasico http://t.co/Ve6RHXSS4x http://t.co/YJhUba6hUW,1
"Humble personality, not a hoe. RT @LoveMeDarlingg: 21. Best non-physical feature the opposite sex can have?",1
Hungry as ferkin nips,1
Hungry then a hoe,1
Hunkie is resorting to dick kicks,1
Hunnit hoes in the house &amp; they all fckn Watch dog ass KB ball again. Ion see a bih cause they broke as hell 2 places ain goin Broke or jail,1
Hurry up nigga this the last key they dont kno where the fiberglass safe at to get in that bitch you need a glass key!,1
"Hurry up nigga this the last key, they dont know where the fiberglass safe at, to get in that bitch you need a glass key!",1
Hustling aint for everybody either .. Jus like certain niccas can't hoop or play football certain niccas can't hustle,1
Hypocritical little bitch,1
I CONFESS&gt; #DegenerateArtist and #RebelScience IS THE #WALRUS who sneaks pussy in the night&gt; I AM #Artist paints your wife with #BASTARDS&gt;,1
I DONT FUCK WIT YOUUUUUUUU! you lil stupid ASS bitch!,1
I Fucken can't stand little cunts that write a damn Essay on how the feel about something on Facebook. #gross,1
I LISTEN TO BASED GOD ONE TIME NOW IM BASED. No bitch stfu. Your like 13 stay outa the based game.,1
"I Was Down for A Minute , them bitches left a Nigga 
Them hoes forgot about me , like they neva met a nigga",1
I absolutely love my Shanti regardless what we go through that's my bitch,1
I actually get on with Erin and think she's really nice bit you're so two faced and bitch about her all the time... #nasty,1
I actually just hate the bitches on here,1
I adopted these bitches,1
I ain't Finna sleep bitch it's 8 o'clock when you finish noddin meet me at the top,1
I ain't Neva care what ah bitch had to say bout me,1
I ain't a killer but don't push me. Revenge is like the sweetest joy next to getting pussy,1
"I ain't afraid to cut a bitch, or open a package or somethin. #Gangsta http://t.co/3RbXlChr4f",1
I ain't been to the fair since I was like 8 and I haven't wanted to go since then either for some reason. Too many niggers for me,1
I ain't bout to listen to this nigga rap about eating pussy,1
I ain't buying no pussy I got too many followers for that,1
I ain't cuffing no bitch that's out here posting sex gif's but maybe I'm just different,1
I ain't cutting my hair for u hoes at hc,1
I ain't don't turnin up bitch,1
I ain't even know white girls had good pussy like dat eitha lbvs they #WINNIN too,1
I ain't fenna be locked up 23 hours a day beating my dick for a guilty MF who out here fucking free world pussy.,1
"I ain't going to movies, hoe we straight sexing.",1
I ain't got no hoes&#128530;&#128074;,1
"I ain't got no pussy or weed, I'm on that bitch suck my dick diet",1
"I ain't got no type, bad bitches is the only thing I like.",1
I ain't got time for a hoe tell her hop in the whip &amp; shut the Cadillac doe,1
"I ain't no bitch no more, i got my license. :D",1
I ain't really trippin about the money yo that shit constantly comes like a bitch pussy,1
I ain't stressin you hoes. Know dat &#128133;&#128129;&#128068;,1
"I ain't talking onna phone, butch we straight TEXTING. Ion wanna go to the movies bitch we SEXIN &#128175;",1
"I ain't trying to fuck, bitch. I just want wings.",1
I aint mad at you bitches thats what hoes do,1
"I aint mad at you, thats what hoes do",1
I aint never had a prob with no other bitch over a nigga if thts yo nigga cool im older enough too go find me another &#128527;,1
"I aint no killa but dont push me, revenge is the sweetest joy next to gettin pussy",1
"I aint saying you a bitch, But you be acting like a female, dog.",1
I almost beat that bitch up.,1
I almost blacked out.... Little cunt was disrespecting my turtle.... And we don't disrespect Gorilla.,1
I almost ran this fine red bitch over.,1
I almost was nice once.. Then I realized people need to toughen up and stop being such emotional bitches,1
I already done been exposed on Facebook by some hoe,1
I already know I'm about to buy so many bitches drinks tonight that I'll never fuck but life's all about hits and misses. Gotta take chances,1
I already know Wilson gone hoe later on let me gone get my ammo,1
I already know you trash if being tatted is on the list of things you want in a nigga..,1
I always felt funny about a chick calling me daddy.It sound sexy and all but bitch you need to go and find your dad...,1
I always listen to ghetto ass rap when I get ready for football games.,1
I always look like such a bitch,1
I always love when @kathy_doermer and I vent about bitches &#128076;,1
I always wanted a bull dog them hoes clean fuck a pit,1
I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw,1
I am hungrier den a bitch,1
I am legend in this bitch,1
I am not your side bitch no more.,1
I am out! I can't listen to Joe bitch about things he did himself and tell half truths. #msnbc your viewers deserve better #morningjoe,1
I am so damn done dealing with hoes with kids. Puerto Rican dominican I don't care.,1
I am such a daddy's girl it's crazy I will drop a bitch in a second over my dad bro.,1
I am such a little bitch today&#128517;,1
I am such a pussy&#128514;&#127770;,1
I am the real vampire nigger.,1
I am what u said I am but am ain't no bitch,1
I approve this message ! &#8220;@Ashley_NoMaryK: Good pussy is a mufucka. &#128522;&#8221; http://t.co/QPkCQHPyXP,1
"I asked my two best friends to describe me in three words, I get back ""boss ass bitch"" and ""short, feisty, and Mexican."" I love my friends.",1
I b so quick to dub a bitch it's sad &#128532;&#128554;,1
I b tryna remind these bitches ... I knew u b4 dis social network fame,1
I based niggas on how they bitch look &#128514;&#128514;&#128514;,1
I be chillin wit the bitches cuz a lotta niccas fake,1
I be damn if i go ova dea n get my ass blown&#128163; up i kno wat it look like bitch i play &#128299;Call Of Duty frequently,1
"I be drippin in so much damn sauce, got bitches ready to lick it off &#128514;&#128527;",1
I be joked out at half the broads on here that brag about how good they pussy/head game is...,1
I be like nigga you's a real mark ass bitch for that lol,1
I be like... bitch please. lol http://t.co/PNVmaacWY0,1
I be lonely&#128514;&#128514; I have no hoes &#128553;&#128514;&#9995;,1
I be lying in got theses bitches like u on my fuckin mind... but I be really focus just on this money!!,1
I be out that bitch with the quickness,1
I be ready to tell a bitch shut da fuck up lol,1
"I be sayin I'm done drinkin everyday but then one of my friends hit me up like ""I gotta case"" and only faggots turn down free beer",1
"I be seein you bitches in the whip wit your boyfriend but he be lookin like your dad so I be eye ballin, then here comes ole salty ass bf",1
I be stalking hoes :),1
I be teaching bitches how to clear the bong mon,1
I be telling Mcgirt music ain't enough.You gotta have a non music related agenda.Them crackers want to sell something with your face.,1
"I be try a log on to IG an like pics, but bitches dont be posting no pics....",1
I be using these fufu bitches &#128514;&#128514;,1
